date,slot,L_raw,L_cor,L_act,PV_raw,PV_cor,PV_act,bL,bPV,n_valid_L,lvl_L,n_valid_PV,n_fb
2025-05-06,88,6076.85,6092.8463025,6303.96,6447.31875,6749.03351904762,6928.275,15.9963025,301.714769047619,20,1,28,0
2025-05-06,89,6178.939325,6194.9356275,6185.8171,6233.602625,6535.31739404762,6664.7648,15.9963025,301.714769047619,20,1,28,0
2025-05-06,90,6221.790075,6237.7863775,6083.7815,6057.6359,6359.35066904762,6436.3101,15.9963025,301.714769047619,20,1,28,0
2025-05-06,91,6147.01,6179.01200625,6137.19,5850.075,6213.01190699405,6228.825,32.00200625,362.936906994048,20,1,28,0
2025-05-06,92,6212.2747,6244.27670625,6338.0505,5546.018775,5908.95568199405,6028.4972,32.00200625,362.936906994048,20,1,28,0
2025-05-06,93,6281.3902,6313.39220625,6313.5091,5216.602175,5579.53908199405,5890.623,32.00200625,362.936906994048,20,1,28,0
2025-05-06,94,6261.355,6293.35700625,6165.98,4885.6875,5248.62440699405,5667.0375,32.00200625,362.936906994048,20,1,28,0
2025-05-06,95,6203.520875,6235.52288125,6340.2639,4534.8342,4897.77110699405,5152.3668,32.00200625,362.936906994048,20,1,28,0
2025-05-06,96,6150.25425,6182.25625625,6409.9064,4293.370475,4656.30738199405,4775.928,32.00200625,362.936906994048,20,1,28,0
2025-05-06,97,6106.7,6123.769995625,6246.34,4112.653125,4473.42451934524,4666.8,17.069995625,360.771394345238,20,1,28,0
2025-05-06,98,6061.47615,6078.546145625,6160.7658,3802.498425,4163.26981934524,4517.7878,17.069995625,360.771394345238,20,1,28,0
2025-05-06,99,6066.84735,6083.917345625,6140.6411,3465.300125,3826.07151934524,4132.6956,17.069995625,360.771394345238,20,1,28,0
2025-05-06,100,6106.75,6123.819995625,6197.34,3176.55,3537.32139434524,3592.425,17.069995625,360.771394345238,20,1,28,0
2025-05-06,101,6109.28235,6126.352345625,6386.4839,2906.015425,3266.78681934524,3165.8496,17.069995625,360.771394345238,20,1,28,0
2025-05-06,102,6114.971075,6132.041070625,6506.1017,2612.437875,2973.20926934524,2890.9823,17.069995625,360.771394345238,20,1,28,0
2025-05-06,103,6133.18,6192.03429854167,6465.44,2302.9875,2700.91319985119,2617.2,58.8542985416666,397.92569985119,20,1,28,0
2025-05-06,104,6121.529075,6180.38337354167,6351.7557,2016.661725,2414.58742485119,2180.2675,58.8542985416666,397.92569985119,20,1,28,0
2025-05-06,105,6076.9673,6135.82159854167,6261.3022,1721.26245,2119.18814985119,1858.7065,58.8542985416666,397.92569985119,20,1,28,0
2025-05-06,106,6132.1825,6191.03679854167,6387.97,1405.696875,1803.62257485119,1685.025,58.8542985416666,397.92569985119,20,1,28,0
2025-05-06,107,6279.1975,6338.05179854167,6696.3588,1097.27155,1495.19724985119,1416.5127,58.8542985416666,397.92569985119,20,1,28,0
2025-05-06,108,5519.855825,5578.71012354167,5933.2703,817.91575,1215.84144985119,1136.7028,58.8542985416666,397.92569985119,20,1,28,0
2025-05-06,109,4278.3075,4364.61418083333,4557.62,561.478125,693.887990178571,893.4,86.3066808333333,132.409865178571,20,1,28,0
2025-05-06,110,4094.878,4181.18468083333,4386.8225,312.318325,444.728190178571,634.0041,86.3066808333333,132.409865178571,20,1,28,0
2025-05-06,111,4317.6755,4403.98218083333,4641.8853,123.009825,255.419690178571,388.2249,86.3066808333333,132.409865178571,20,1,28,0
2025-05-06,112,4365.2225,4451.52918083333,4785.45,19.575,151.984865178571,185.55,86.3066808333333,132.409865178571,20,1,28,0
2025-05-06,113,4307.26335,4393.57003083333,5017.8306,3.1235,135.533365178571,39.7251,86.3066808333333,132.409865178571,20,1,28,0
2025-05-06,114,4267.542175,4353.84885583333,4874.163,2.0585,134.468365178571,0,86.3066808333333,132.409865178571,20,1,28,0
2025-05-06,115,4295.47,4342.04461875,4526.87,0,0.0571694940476191,0,46.57461875,0.0571694940476191,20,1,28,0
2025-05-06,116,4346.1471,4392.72171875,4674.9725,0.172225,0.229394494047619,2.3587,46.57461875,0.0571694940476191,20,1,28,0
2025-05-06,117,4327.69,4374.26461875,4885.615,0.1478,0.204969494047619,0,46.57461875,0.0571694940476191,20,1,28,0
2025-05-06,118,4294.77,4341.34461875,4802.18,0,0.0571694940476191,0,46.57461875,0.0571694940476191,20,1,28,0
2025-05-06,119,4380.37645,4426.95106875,4538.2904,0.01235,0.0695194940476191,0.1693,46.57461875,0.0571694940476191,20,1,28,0
2025-05-06,120,4410.123975,4456.69859375,4585.4115,0.0106,0.0677694940476191,0,46.57461875,0.0571694940476191,20,1,28,0
2025-05-06,121,4335.8525,4390.14642875,4830.92,0,0,0,54.2939287500001,0,20,1,28,0
2025-05-06,122,4289.387475,4343.68140375,4701.419,0.000875,0.000875,0.0122,54.2939287500001,0,20,1,28,0
2025-05-06,123,4301.803125,4356.09705375,4543.7238,0.0006,0.0006,0,54.2939287500001,0,20,1,28,0
2025-05-06,124,4342.67,4396.96392875,4607.79,0,0,0,54.2939287500001,0,20,1,28,0
2025-05-06,125,4356.93825,4411.23217875,4782.9916,0,0,0,54.2939287500001,0,20,1,28,0
2025-05-06,126,4330.70685,4385.00077875,4861.5907,0,0,0,54.2939287500001,0,20,1,28,0
2025-05-06,127,4337.365,4404.30541375,4775.23,0,0,0,66.94041375,0,20,1,28,0
2025-05-06,128,4442.0847,4509.02511375,4652.4385,0,0,0,66.94041375,0,20,1,28,0
2025-05-06,129,4391.3595,4458.29991375,4751.3039,0,0,0,66.94041375,0,20,1,28,0
2025-05-06,130,4322.175,4389.11541375,4949.73,0,0,0,66.94041375,0,20,1,28,0
2025-05-06,131,4524.6502,4591.59061375,4838.7136,0,0,0,66.94041375,0,20,1,28,0
2025-05-06,132,4081.753675,4148.69408875,4502.357,0,0,0,66.94041375,0,20,1,28,0
2025-05-06,133,3233.0075,3278.38586270833,4095.04,0,0,0,45.3783627083333,0,20,1,28,0
2025-05-06,134,3204.41945,3249.79781270833,3751.7503,0,0,0,45.3783627083333,0,20,1,28,0
2025-05-06,135,3346.826,3392.20436270833,3741.08,0,0,0,45.3783627083333,0,20,1,28,0
2025-05-06,136,3275.9,3321.27836270833,3936.03,0,0,0,45.3783627083333,0,20,1,28,0
2025-05-06,137,3280.51025,3325.88861270833,3919.1607,0,0,0,45.3783627083333,0,20,1,28,0
2025-05-06,138,3344.247525,3389.62588770833,3820.4468,0,0,0,45.3783627083333,0,20,1,28,0
2025-05-06,139,3384.035,3410.30154666667,3699.36,0,0,0,26.2665466666667,0,20,1,28,0
2025-05-06,140,3360.303375,3386.56992166667,3488.0711,0,0,0,26.2665466666667,0,20,1,28,0
2025-05-06,141,3333.512225,3359.77877166667,3441.0186,0,0,0,26.2665466666667,0,20,1,28,0
2025-05-06,142,3333.44,3359.70654666667,3512.52,0,0,0,26.2665466666667,0,20,1,28,0
2025-05-06,143,3341.638975,3367.90552166667,3426.8003,0,0,0,26.2665466666667,0,20,1,28,0
2025-05-06,144,3368.4355,3394.70204666667,3496.1753,0,0,0,26.2665466666667,0,20,1,28,0
2025-05-07,1,3425.4025,3471.50140145833,3646.95,0,0,0,46.0989014583333,0,20,1,28,0
2025-05-07,2,3498.6958,3544.79470145833,3479.9819,0,0,0,46.0989014583333,0,20,1,28,0
2025-05-07,3,3504.049875,3550.14877645833,3422.4561,0,0,0,46.0989014583333,0,20,1,28,0
2025-05-07,4,3453.86,3499.95890145833,3639.64,0,0,0,46.0989014583333,0,20,1,28,0
2025-05-07,5,3446.9281,3493.02700145833,3837.6106,0,0,0,46.0989014583333,0,20,1,28,0
2025-05-07,6,3470.99055,3517.08945145833,3795.3254,0,0,0,46.0989014583333,0,20,1,28,0
2025-05-07,7,3486.705,3500.49586833333,3588.79,0,0,0,13.7908683333333,0,20,1,28,0
2025-05-07,8,3475.406125,3489.19699333333,3489.693,0,0,0,13.7908683333333,0,20,1,28,0
2025-05-07,9,3490.66895,3504.45981833333,3461.9451,0,0,0,13.7908683333333,0,20,1,28,0
2025-05-07,10,3542.7225,3556.51336833333,3479.39,0,0,0,13.7908683333333,0,20,1,28,0
2025-05-07,11,3588.921425,3602.71229333333,3572.1229,0,0,0,13.7908683333333,0,20,1,28,0
2025-05-07,12,3619.062225,3632.85309333333,3637.7761,0,0,0,13.7908683333333,0,20,1,28,0
2025-05-07,13,3595.3475,3583.90877375,3586.92,0,0,0,-11.43872625,0,20,1,28,0
2025-05-07,14,3494.87045,3483.43172375,3446.4644,0,0,0,-11.43872625,0,20,1,28,0
2025-05-07,15,3489.95735,3478.51862375,3502.1816,0,0,0,-11.43872625,0,20,1,28,0
2025-05-07,16,3578.1875,3566.74877375,3687.03,0,0,0,-11.43872625,0,20,1,28,0
2025-05-07,17,3587.66345,3576.22472375,3655.2819,0,0,0,-11.43872625,0,20,1,28,0
2025-05-07,18,3562.70405,3551.26532375,3604.4745,0,0,0,-11.43872625,0,20,1,28,0
2025-05-07,19,3565.525,3567.61192166667,3644.15,0,0,0,2.08692166666666,0,20,1,28,0
2025-05-07,20,3598.472675,3600.55959666667,3662.3977,0,0,0,2.08692166666666,0,20,1,28,0
2025-05-07,21,3584.0135,3586.10042166667,3582.649,0,0,0,2.08692166666666,0,20,1,28,0
2025-05-07,22,3541.655,3543.74192166667,3512.05,0,0,0,2.08692166666666,0,20,1,28,0
2025-05-07,23,3581.115925,3583.20284666667,3615.1483,0.000475,0.000475,0,2.08692166666666,0,20,1,28,0
2025-05-07,24,3702.10115,3704.18807166667,3614.3526,0.001,0.001,0.0118,2.08692166666666,0,20,1,28,0
2025-05-07,25,3772.8825,3777.35405729167,3522.99,0,0.0671316964285714,0,4.47155729166664,0.0671316964285714,20,1,28,0
2025-05-07,26,3661.862625,3666.33418229167,3626.1038,0.009975,0.0771066964285714,0,4.47155729166664,0.0671316964285714,20,1,28,0
2025-05-07,27,3633.42145,3637.89300729167,3694.5348,0.016475,0.0836066964285714,0.1637,4.47155729166664,0.0671316964285714,20,1,28,0
2025-05-07,28,3707.6625,3712.13405729167,3646.5,0,0.0671316964285714,0,4.47155729166664,0.0671316964285714,20,1,28,0
2025-05-07,29,3655.42935,3659.90090729167,3630.468,0.1388,0.205931696428571,0,4.47155729166664,0.0671316964285714,20,1,28,0
2025-05-07,30,3618.930025,3623.40158229167,3600.9121,0.22955,0.296681696428571,2.2796,4.47155729166664,0.0671316964285714,20,1,28,0
2025-05-07,31,3627.86,3616.07287875,3607.07,0,78.903715327381,0,-11.78712125,78.903715327381,20,1,28,0
2025-05-07,32,3570.6624,3558.87527875,3758.6638,1.93325,80.836965327381,0,-11.78712125,78.903715327381,20,1,28,0
2025-05-07,33,3595.12795,3583.34082875,3830.8574,4.2362,83.1399153273809,38.7503,-11.78712125,78.903715327381,20,1,28,0
2025-05-07,34,3638.73,3626.94287875,3715.56,28.846875,107.750590327381,189,-11.78712125,78.903715327381,20,1,28,0
2025-05-07,35,3569.228125,3557.44100375,3604.0965,145.93865,224.842365327381,403.7955,-11.78712125,78.903715327381,20,1,28,0
2025-05-07,36,4037.8453,4026.05817875,4037.0143,357.4662,436.369915327381,611.0554,-11.78712125,78.903715327381,20,1,28,0
2025-05-07,37,4814.27,4813.49433395833,4719.27,620.353125,1020.45363333333,822.525,-0.775666041666658,400.100508333333,20,1,28,0
2025-05-07,38,4942.65265,4941.87698395833,4781.0662,880.715175,1280.81568333333,1109.7859,-0.775666041666658,400.100508333333,20,1,28,0
2025-05-07,39,4864.431925,4863.65625895833,4713.707,1192.568375,1592.66888333333,1414.314,-0.775666041666658,400.100508333333,20,1,28,0
2025-05-07,40,4873.645,4872.86933395833,4845.07,1538.94375,1939.04425833333,1665.75,-0.775666041666658,400.100508333333,20,1,28,0
2025-05-07,41,4823.608625,4822.83295895833,4982.0314,1835.3809,2235.48140833333,1845.9846,-0.775666041666658,400.100508333333,20,1,28,0
2025-05-07,42,4829.737775,4828.96210895833,4916.8584,2117.88875,2517.98925833333,2055.3433,-0.775666041666658,400.100508333333,20,1,28,0
2025-05-07,43,4864.5275,4877.71542,4764.93,2387.38125,2780.4463016369,2338.65,13.18792,393.065051636905,20,1,28,0
2025-05-07,44,4777.2443,4790.43222,4833.9762,2605.4383,2998.5033516369,2657.4904,13.18792,393.065051636905,20,1,28,0
2025-05-07,45,4764.004925,4777.192845,4921.3173,2839.457075,3232.5221266369,2981.9935,13.18792,393.065051636905,20,1,28,0
2025-05-07,46,4737.5825,4750.77042,4799.13,3138.084375,3531.1494266369,3331.0875,13.18792,393.065051636905,20,1,28,0
2025-05-07,47,4563.7461,4576.93402,4599.1398,3486.40915,3879.4742016369,3720.7435,13.18792,393.065051636905,20,1,28,0
2025-05-07,48,5328.57615,5341.76407,5387.3272,3805.333875,4198.39892663691,3984.7752,13.18792,393.065051636905,20,1,28,0
2025-05-07,49,6577.6025,6572.30193625,6642.27,4143.825,4519.47782098214,4197.4875,-5.30056374999995,375.652820982143,20,1,28,0
2025-05-07,50,6652.3455,6647.04493625,6690.7106,4600.42995,4976.08277098214,4580.0888,-5.30056374999995,375.652820982143,20,1,28,0
2025-05-07,51,6435.1349,6429.83433625,6484.4334,4914.221925,5289.87474598214,4819.0854,-5.30056374999995,375.652820982143,20,1,28,0
2025-05-07,52,6507.5225,6502.22193625,6586.23,5111.025,5486.67782098214,5005.95,-5.30056374999995,375.652820982143,20,1,28,0
2025-05-07,53,6550.3823,6545.08173625,6601.0302,5469.93265,5845.58547098214,5523.8539,-5.30056374999995,375.652820982143,20,1,28,0
2025-05-07,54,6472.90285,6467.60228625,6561.7435,5783.039025,6158.69184598214,5791.5515,-5.30056374999995,375.652820982143,20,1,28,0
2025-05-07,55,6383.7775,6363.323226875,6584.12,6005.75625,6381.54022857143,5798.5875,-20.454273125,375.783978571429,20,1,28,0
2025-05-07,56,6443.816125,6423.361851875,6692.1628,6311.367825,6687.15180357143,6123.7965,-20.454273125,375.783978571429,20,1,28,0
2025-05-07,57,6502.33385,6481.879576875,6695.1376,6593.6388,6969.42277857143,6451.4425,-20.454273125,375.783978571429,20,1,28,0
2025-05-07,58,6504.665,6484.210726875,6549.43,6807.271875,7183.05585357143,6680.5125,-20.454273125,375.783978571429,20,1,28,0
2025-05-07,59,6528.573025,6508.118751875,6420.6012,7021.093675,7396.87765357143,7045.2536,-20.454273125,375.783978571429,20,1,28,0
2025-05-07,60,6487.377875,6466.923601875,6493.8451,7223.851675,7599.63565357143,7341.8903,-20.454273125,375.783978571429,20,1,28,0
2025-05-07,61,6415.4075,6409.80550479167,6606.11,7369.321875,7694.35421309524,7487.6625,-5.60199520833335,325.032338095238,20,1,28,0
2025-05-07,62,6447.7256,6442.12360479167,6449.1264,7413.5263,7738.55863809524,7588.1456,-5.60199520833335,325.032338095238,20,1,28,0
2025-05-07,63,6472.2519,6466.64990479167,6505.2182,7377.80395,7702.83628809524,7574.1594,-5.60199520833335,325.032338095238,20,1,28,0
2025-05-07,64,6451.985,6446.38300479167,6722.44,7354.95,7679.98233809524,7640.775,-5.60199520833335,325.032338095238,20,1,28,0
2025-05-07,65,6459.7882,6454.18620479167,6552.1332,7475.228275,7800.26061309524,8069.1059,-5.60199520833335,325.032338095238,20,1,28,0
2025-05-07,66,6455.793225,6450.19122979167,6382.9854,7785.4045,8110.43683809524,8271.5736,-5.60199520833335,325.032338095238,20,1,28,0
2025-05-07,67,6426.8575,6415.05741666667,6416.21,8004.61875,8168.11320997024,8105.4,-11.8000833333333,163.494459970238,20,1,28,0
2025-05-07,68,6403.6234,6391.82331666667,6451.7889,7773.0054,7936.49985997024,8002.5638,-11.8000833333333,163.494459970238,20,1,28,0
2025-05-07,69,6369.979675,6358.17959166667,6409.5132,7613.58895,7777.08340997024,8032.6416,-11.8000833333333,163.494459970238,20,1,28,0
2025-05-07,70,6384.7875,6372.98741666667,6360.99,7689.403125,7852.89758497024,8169.9375,-11.8000833333333,163.494459970238,20,1,28,0
2025-05-07,71,6486.964225,6475.16414166667,6384.2326,7683.3319,7846.82635997024,8361.8637,-11.8000833333333,163.494459970238,20,1,28,0
2025-05-07,72,6311.119525,6299.31944166667,6140.6223,7687.95395,7851.44840997024,8445.5869,-11.8000833333333,163.494459970238,20,1,28,0
2025-05-07,73,5949.3275,5927.57496104167,5784.44,7767.853125,7912.98841815476,8409.975,-21.7525389583333,145.135293154762,20,1,28,0
2025-05-07,74,5891.98595,5870.23341104167,5850.3161,7854.325775,7999.46106815476,8417.6834,-21.7525389583333,145.135293154762,20,1,28,0
2025-05-07,75,5988.5552,5966.80266104167,6011.8229,7894.026875,8039.16216815476,8599.1294,-21.7525389583333,145.135293154762,20,1,28,0
2025-05-07,76,6007.8925,5986.13996104167,5969.16,7865.371875,8010.50716815476,8842.125,-21.7525389583333,145.135293154762,20,1,28,0
2025-05-07,77,5910.9723,5889.21976104167,5785.2084,7793.767,7938.90229315476,8872.1198,-21.7525389583333,145.135293154762,20,1,28,0
2025-05-07,78,6059.80075,6038.04821104167,5948.2277,7781.16765,7926.30294315476,8694.0329,-21.7525389583333,145.135293154762,20,1,28,0
2025-05-07,79,6362.445,6376.338455,6333.94,7817.690625,8016.36572038691,8353.8,13.893455,198.675095386905,20,1,28,0
2025-05-07,80,6346.874425,6360.76788,6329.9791,7794.1527,7992.8277953869,7940.5464,13.893455,198.675095386905,20,1,28,0
2025-05-07,81,6225.709675,6239.60313,6223.8251,7726.34165,7925.0167453869,7821.2771,13.893455,198.675095386905,20,1,28,0
2025-05-07,82,6207.3775,6221.270955,6253.54,7649.71875,7848.39384538691,7966.3125,13.893455,198.675095386905,20,1,28,0
2025-05-07,83,6274.9957,6288.889155,6331.7774,7561.70475,7760.3798453869,7951.1033,13.893455,198.675095386905,20,1,28,0
2025-05-07,84,6247.723575,6261.61703,6216.5902,7367.22445,7565.89954538691,7649.0528,13.893455,198.675095386905,20,1,28,0
2025-05-07,85,6168.0525,6185.83242104167,6040.87,7122.1875,7418.21490654762,7273.3125,17.7799210416666,296.027406547619,20,1,28,0
2025-05-07,86,6242.555075,6260.33499604167,6186.7888,6977.899575,7273.92698154762,7128.5569,17.7799210416666,296.027406547619,20,1,28,0
2025-05-07,87,6293.1341,6310.91402104167,6398.0163,6780.55235,7076.57975654762,6865.2913,17.7799210416666,296.027406547619,20,1,28,0
2025-05-07,88,6231.8625,6249.64242104167,6388.81,6506.64375,6802.67115654762,6428.85,17.7799210416666,296.027406547619,20,1,28,0
2025-05-07,89,6160.367075,6178.14699604167,6148.736,6299.048775,6595.07618154762,6130.0276,17.7799210416666,296.027406547619,20,1,28,0
2025-05-07,90,6175.12935,6192.90927104167,6197.5338,6130.79405,6426.82145654762,5900.274,17.7799210416666,296.027406547619,20,1,28,0
2025-05-07,91,6221.845,6256.69330291667,6454.23,5898.965625,6260.88554181548,5656.05,34.8483029166667,361.919916815476,20,1,28,0
2025-05-07,92,6167.42785,6202.27615291667,6337.7044,5539.42845,5901.34836681548,5396.739,34.8483029166667,361.919916815476,20,1,28,0
2025-05-07,93,6145.64615,6180.49445291667,6177.4322,5256.877175,5618.79709181548,5116.4335,34.8483029166667,361.919916815476,20,1,28,0
